sample_id,field,year,layer,u0,u1
1086,Computer and Mathematical Occupations,2021,9,12.06712,5.890984
1087,Educational Instruction and Library Occupations,2023,9,12.145454,5.9319086
1088,Educational Instruction and Library Occupations,2020,9,11.69517,5.300191
1089,Business and Financial Operations Occupations,2025,9,11.445035,5.34788
1090,Sales and Related Occupations,2022,9,11.885165,6.2339334
1091,Computer and Mathematical Occupations,2014,9,11.25428,6.0559487
1092,Management Occupations,2022,9,12.030877,5.5307465
1093,Computer and Mathematical Occupations,2016,9,11.802468,5.779937
1094,Computer and Mathematical Occupations,2019,9,11.908715,6.63145
1095,Management Occupations,2016,9,12.012506,6.4996457
1096,Sales and Related Occupations,2011,9,12.278184,5.8036203
1097,Educational Instruction and Library Occupations,2022,9,10.63437,6.8716674
1098,Business and Financial Operations Occupations,2021,9,12.21383,5.863451
1099,Management Occupations,2023,9,11.9337635,6.3917055
1100,Educational Instruction and Library Occupations,2023,9,10.663217,6.848867
1101,Business and Financial Operations Occupations,2018,9,10.871976,5.141612
1102,Management Occupations,2023,9,12.07456,5.9596696
1103,Management Occupations,2016,9,12.060189,5.984874
1104,Sales and Related Occupations,2016,9,12.63445,5.7622013
1105,Management Occupations,2016,9,11.239245,6.649084
1106,Management Occupations,2024,9,12.090912,5.3641834
1107,Educational Instruction and Library Occupations,2022,9,11.689879,5.5635266
1108,Educational Instruction and Library Occupations,2023,9,10.642371,6.8646984
1109,Sales and Related Occupations,2018,9,11.751243,6.5903697
1110,Management Occupations,2016,9,11.824936,5.5789704
1111,Educational Instruction and Library Occupations,2023,9,10.640179,6.8773165
1112,Management Occupations,2010,9,12.166012,6.480807
1113,Management Occupations,2014,9,11.329961,6.1313014
1114,Management Occupations,2016,9,11.182193,5.402913
1115,Educational Instruction and Library Occupations,2022,9,12.228919,5.4719806
1116,Management Occupations,2023,9,11.478293,5.332685
1117,Educational Instruction and Library Occupations,2019,9,11.149362,6.3035665
1118,Management Occupations,2021,9,10.874514,5.186707
1119,Management Occupations,2019,9,11.828011,6.804182
1120,Educational Instruction and Library Occupations,2015,9,11.923441,6.274185
1121,Business and Financial Operations Occupations,2024,9,12.076838,6.3147097
1122,Computer and Mathematical Occupations,2019,9,12.320659,6.382269
1123,Educational Instruction and Library Occupations,2019,9,12.757068,6.0958447
1124,Management Occupations,2022,9,11.9481125,5.8106065
1125,Management Occupations,2016,9,11.215686,6.217145
1126,Sales and Related Occupations,2013,9,11.237504,6.29525
1127,Sales and Related Occupations,2025,9,10.8748865,5.1196556
1128,Educational Instruction and Library Occupations,2024,9,11.891514,5.7616353
1129,Computer and Mathematical Occupations,2018,9,11.429831,6.3552322
1130,Business and Financial Operations Occupations,2024,9,11.714536,5.600567
1131,Sales and Related Occupations,2020,9,11.842498,6.927366
1132,Sales and Related Occupations,2020,9,11.936544,6.6119604
1133,Business and Financial Operations Occupations,2024,9,12.4041815,5.6292586
1134,Sales and Related Occupations,2022,9,11.142024,5.384334
1135,Educational Instruction and Library Occupations,2014,9,12.562733,5.650561
1136,Educational Instruction and Library Occupations,2024,9,12.188608,6.302691
1137,Management Occupations,2015,9,12.606885,5.5039887
1138,Management Occupations,2015,9,11.297349,6.6526446
1139,Sales and Related Occupations,2013,9,12.092832,6.081519
1140,Management Occupations,2024,9,11.611118,5.1625276
1141,Management Occupations,2022,9,11.97939,6.569955
1142,Computer and Mathematical Occupations,2020,9,12.104696,5.6904693
1143,Sales and Related Occupations,2020,9,11.935539,6.6138053
1144,Business and Financial Operations Occupations,2024,9,11.461797,5.8452444
1145,Management Occupations,2017,9,12.253453,6.6393247
1146,Educational Instruction and Library Occupations,2018,9,12.513288,5.7111454
1147,Educational Instruction and Library Occupations,2020,9,12.108102,5.356677
1148,Sales and Related Occupations,2018,9,12.123763,6.382657
1149,Sales and Related Occupations,2021,9,12.065522,5.714287
1150,Computer and Mathematical Occupations,2024,9,11.503636,5.5221314
1151,Computer and Mathematical Occupations,2019,9,11.94819,5.9333143
1152,Educational Instruction and Library Occupations,2018,9,12.218508,5.59248
1153,Computer and Mathematical Occupations,2018,9,11.73437,5.400749
1154,Educational Instruction and Library Occupations,2021,9,11.149852,5.9930735
1155,Computer and Mathematical Occupations,2015,9,12.081118,5.6379237
1156,Business and Financial Operations Occupations,2013,9,12.06452,6.680187
1157,Business and Financial Operations Occupations,2016,9,12.034199,6.027442
1158,Business and Financial Operations Occupations,2022,9,12.275066,5.541207
1159,Business and Financial Operations Occupations,2018,9,11.629809,5.597662
1160,Management Occupations,2022,9,12.296326,5.7123322
1161,Educational Instruction and Library Occupations,2018,9,11.260076,6.2739215
1162,Management Occupations,2022,9,11.473618,5.491892
1163,Educational Instruction and Library Occupations,2025,9,12.1410885,5.8491526
1164,Management Occupations,2017,9,12.005569,5.8038898
1165,Computer and Mathematical Occupations,2017,9,11.972368,5.865498
1166,Computer and Mathematical Occupations,2024,9,11.586371,5.9616065
1167,Educational Instruction and Library Occupations,2022,9,12.399536,5.6346235
1168,Business and Financial Operations Occupations,2011,9,11.939055,5.369015
1169,Business and Financial Operations Occupations,2019,9,11.359203,5.577202
1170,Computer and Mathematical Occupations,2022,9,12.081378,6.0832024
1171,Sales and Related Occupations,2017,9,11.312426,6.103125
1172,Computer and Mathematical Occupations,2020,9,11.310155,6.5415726
1173,Sales and Related Occupations,2018,9,11.639893,5.1546507
1174,Educational Instruction and Library Occupations,2015,9,12.336179,5.8941627
1175,Sales and Related Occupations,2018,9,11.221215,6.3197775
1176,Business and Financial Operations Occupations,2024,9,11.661834,5.2843227
1177,Management Occupations,2022,9,10.874859,5.124816
1178,Business and Financial Operations Occupations,2021,9,10.954794,5.190548
1179,Educational Instruction and Library Occupations,2014,9,11.324511,6.1123023
1180,Business and Financial Operations Occupations,2021,9,12.038455,5.613014
1181,Sales and Related Occupations,2020,9,12.100456,6.448191
1182,Business and Financial Operations Occupations,2015,9,11.1376095,6.059328
1183,Sales and Related Occupations,2024,9,11.323775,5.885807
1184,Computer and Mathematical Occupations,2018,9,12.172094,5.7912602
1185,Computer and Mathematical Occupations,2019,9,11.478488,6.3525085
1186,Management Occupations,2021,9,11.781754,5.732254
1187,Business and Financial Operations Occupations,2024,9,12.188243,5.781789
1188,Management Occupations,2023,9,10.965005,5.2046175
1189,Educational Instruction and Library Occupations,2020,9,12.076578,5.8828406
1190,Management Occupations,2023,9,11.216395,5.998183
1191,Educational Instruction and Library Occupations,2022,9,10.670384,6.8376884
1192,Educational Instruction and Library Occupations,2014,9,12.000867,5.5146832
1193,Educational Instruction and Library Occupations,2022,9,11.188516,5.956712
1194,Computer and Mathematical Occupations,2022,9,11.023452,5.252161
1195,Computer and Mathematical Occupations,2020,9,12.130464,6.32814
1196,Sales and Related Occupations,2024,9,11.593933,5.1582894
1197,Management Occupations,2021,9,11.935061,6.540676
1198,Educational Instruction and Library Occupations,2018,9,11.234332,6.1178946
1199,Computer and Mathematical Occupations,2018,9,10.8660755,5.1329284
1200,Sales and Related Occupations,2024,9,12.554897,6.2280707
1201,Management Occupations,2023,9,11.23874,5.9691005
1202,Sales and Related Occupations,2021,9,12.23011,6.5071177
1203,Computer and Mathematical Occupations,2016,9,11.358377,6.2902236
1204,Computer and Mathematical Occupations,2017,9,11.100674,6.0366006
1205,Business and Financial Operations Occupations,2021,9,10.839883,5.0899034
1206,Management Occupations,2018,9,12.035068,5.862194
1207,Business and Financial Operations Occupations,2018,9,11.908853,5.3285265
1208,Computer and Mathematical Occupations,2017,9,11.236626,6.163353
1209,Sales and Related Occupations,2018,9,11.24334,6.2824864
1210,Computer and Mathematical Occupations,2016,9,11.992705,5.7812524
1211,Management Occupations,2021,9,11.5983305,5.538148
1212,Educational Instruction and Library Occupations,2023,9,11.297508,6.236507
1213,Sales and Related Occupations,2013,9,11.061514,6.0722556
1214,Management Occupations,2021,9,12.169999,5.6239967
1215,Educational Instruction and Library Occupations,2025,9,11.468201,6.27351
1216,Management Occupations,2016,9,11.256479,5.927998
1217,Sales and Related Occupations,2019,9,11.631885,5.746317
1218,Computer and Mathematical Occupations,2017,9,11.616858,6.140014
1219,Sales and Related Occupations,2012,9,11.312206,6.194162
1220,Management Occupations,2024,9,12.178173,5.5041366
1221,Management Occupations,2020,9,11.829079,5.8795977
1222,Educational Instruction and Library Occupations,2014,9,12.334603,5.865053
1223,Business and Financial Operations Occupations,2018,9,11.535022,5.2634344
1224,Sales and Related Occupations,2021,9,12.1887455,6.5029893
1225,Management Occupations,2018,9,12.236714,6.597948
1226,Business and Financial Operations Occupations,2024,9,11.789982,5.347835
1227,Computer and Mathematical Occupations,2015,9,11.860079,5.4074025
1228,Business and Financial Operations Occupations,2019,9,10.898303,5.1403785
1229,Educational Instruction and Library Occupations,2024,9,11.202405,6.274636
1230,Business and Financial Operations Occupations,2022,9,11.267774,6.1369753
1231,Sales and Related Occupations,2023,9,11.685568,6.018668
1232,Educational Instruction and Library Occupations,2020,9,11.6592455,5.5870404
1233,Business and Financial Operations Occupations,2017,9,11.9516945,5.4759846
1234,Sales and Related Occupations,2016,9,11.364581,6.1924157
1235,Business and Financial Operations Occupations,2022,9,12.018007,5.985526
1236,Sales and Related Occupations,2021,9,12.099475,5.4236403
1237,Computer and Mathematical Occupations,2019,9,11.635403,5.4595127
1238,Sales and Related Occupations,2022,9,11.883199,5.3411913
1239,Educational Instruction and Library Occupations,2025,9,10.98692,6.555594
1240,Computer and Mathematical Occupations,2013,9,11.732522,5.636704
1241,Business and Financial Operations Occupations,2014,9,12.327517,5.54291
1242,Educational Instruction and Library Occupations,2021,9,12.536191,6.2683
1243,Business and Financial Operations Occupations,2018,9,11.454531,5.9163747
1244,Computer and Mathematical Occupations,2020,9,11.17835,5.8991876
1245,Educational Instruction and Library Occupations,2024,9,12.050534,5.973169
1246,Educational Instruction and Library Occupations,2023,9,11.287381,6.2213407
1247,Educational Instruction and Library Occupations,2019,9,11.762011,5.5953236
1248,Sales and Related Occupations,2019,9,11.265668,6.2404346
1249,Educational Instruction and Library Occupations,2023,9,12.134231,5.3809934
0,Management Occupations,2023,10,5.808242,8.099318
1,Educational Instruction and Library Occupations,2023,10,6.5123143,8.946365
2,Business and Financial Operations Occupations,2020,10,5.3584256,9.4109125
3,Sales and Related Occupations,2017,10,6.551668,9.033535
4,Business and Financial Operations Occupations,2022,10,6.410394,9.136551
5,Business and Financial Operations Occupations,2023,10,5.9780374,8.02487
6,Sales and Related Occupations,2022,10,6.1418386,7.39014
7,Computer and Mathematical Occupations,2010,10,6.415036,9.296175
8,Computer and Mathematical Occupations,2023,10,5.388664,9.2852125
9,Computer and Mathematical Occupations,2014,10,5.91381,8.63819
10,Educational Instruction and Library Occupations,2023,10,7.271639,8.76355
11,Management Occupations,2021,10,6.2766123,7.963415
12,Management Occupations,2021,10,6.319002,7.857202
13,Business and Financial Operations Occupations,2024,10,6.1628995,7.4567227
14,Educational Instruction and Library Occupations,2016,10,6.2275524,9.143351
15,Educational Instruction and Library Occupations,2016,10,6.10682,8.696837
16,Educational Instruction and Library Occupations,2022,10,6.150845,7.4647803
17,Sales and Related Occupations,2019,10,6.1966267,7.4573107
18,Educational Instruction and Library Occupations,2023,10,5.5334306,8.003149
19,Educational Instruction and Library Occupations,2023,10,5.497529,8.008245
20,Computer and Mathematical Occupations,2019,10,6.004262,8.694028
21,Sales and Related Occupations,2024,10,5.940618,8.75961
22,Educational Instruction and Library Occupations,2023,10,6.1410694,7.512386
23,Sales and Related Occupations,2015,10,6.2255893,9.158258
24,Business and Financial Operations Occupations,2023,10,5.894601,8.190202
25,Management Occupations,2020,10,6.186375,7.37791
26,Computer and Mathematical Occupations,2024,10,5.345262,9.171756
27,Management Occupations,2023,10,6.0851417,7.91405
28,Educational Instruction and Library Occupations,2020,10,6.4029183,8.945974
29,Educational Instruction and Library Occupations,2023,10,6.5167365,9.082302
30,Management Occupations,2018,10,6.1732335,7.4011674
31,Sales and Related Occupations,2015,10,5.4071703,9.469411
32,Management Occupations,2022,10,6.26161,7.947427
33,Computer and Mathematical Occupations,2017,10,6.077297,8.743409
34,Sales and Related Occupations,2020,10,5.391339,9.488818
35,Educational Instruction and Library Occupations,2024,10,6.2194557,7.933393
